URL,Name,Title,Location,About,Experience,Education,Certifications,Courses,Honors and Awards,Languages
https://www.linkedin.com/in/prerakm/,Prerak Mehta,CTO at Easy Home Finance Limited,Mumbai  Maharashtra  India,About About All things Fin-Tech | Information Technology | Entrepreneur | Start-up Enthusiast | Alumni - Carnegie Mellon University All things Fin-Tech | Information Technology | Entrepreneur | Start-up Enthusiast | Alumni - Carnegie Mellon University,Chief Technology Officer | Chief Technology Officer | Easy Home Finance Limited · Full-time | Easy Home Finance Limited · Full-time | Dec 2017 - Present · 7 yrs 10 mos | Dec 2017 to Present · 7 yrs 10 mos | Mumbai Metropolitan Region | Mumbai Metropolitan Region | Easy Home Finance Limited (EHFL) is a Tech-Enabled Home Finance Company, built around the customer. Our highly professional Team leverages cutting edge Technology making Easy Home Finance a leader in the Affordable Home Loan Industry.  | Easy Home Finance Limited (EHFL) is a Tech-Enabled Home Finance Company, built around the customer. Our highly professional Team leverages cutting edge Technology making Easy Home Finance a leader in the Affordable Home Loan Industry. || Easy Home Finance Limited (EHFL) is a Tech-Enabled Home Finance Company, built around the customer. Our highly professional Team leverages cutting edge Technology making Easy Home Finance a leader in the Affordable Home Loan Industry.  | Easy Home Finance Limited (EHFL) is a Tech-Enabled Home Finance Company, built around the customer. Our highly professional Team leverages cutting edge Technology making Easy Home Finance a leader in the Affordable Home Loan Industry. || Easy Home Finance Limited (EHFL) is a Tech-Enabled Home Finance Company, built around the customer. Our highly professional Team leverages cutting edge Technology making Easy Home Finance a leader in the Affordable Home Loan Industry.  | Easy Home Finance Limited (EHFL) is a Tech-Enabled Home Finance Company, built around the customer. Our highly professional Team leverages cutting edge Technology making Easy Home Finance a leader in the Affordable Home Loan Industry. || Syndicate Partner | Syndicate Partner | White Unicorn Ventures | White Unicorn Ventures | Feb 2016 - May 2019 · 3 yrs 4 mos | Feb 2016 to May 2019 · 3 yrs 4 mos | Mumbai Metropolitan Region | Mumbai Metropolitan Region || Founder | Founder | Byte House Digital · Full-time | Byte House Digital · Full-time | Jan 2017 - May 2018 · 1 yr 5 mos | Jan 2017 to May 2018 · 1 yr 5 mos | Mumbai Metropolitan Region | Mumbai Metropolitan Region | We are a close-knit team of nerds and creatives passionate about producing exceptional quality work. While our nerds are busy developing cost-effective web and mobile applications for your business problems, the creatives thrive on designing the perfect marketing collateral and other branding for our customers. | We are a close-knit team of nerds and creatives passionate about producing exceptional quality work. While our nerds are busy developing cost-effective web and mobile applications for your business problems, the creatives thrive on designing the perfect marketing collateral and other branding for our customers. | Campus Placement Platform | Campus Placement Platform | Naturenama - Travel Portal | Naturenama - Travel Portal | Custom Bottle Label Printing E-Commerce | Custom Bottle Label Printing E-Commerce | https://litfassdrinks.com/ | https://litfassdrinks.com/ | Show all 7 media || We are a close-knit team of nerds and creatives passionate about producing exceptional quality work. While our nerds are busy developing cost-effective web and mobile applications for your business problems, the creatives thrive on designing the perfect marketing collateral and other branding for our customers. | We are a close-knit team of nerds and creatives passionate about producing exceptional quality work. While our nerds are busy developing cost-effective web and mobile applications for your business problems, the creatives thrive on designing the perfect marketing collateral and other branding for our customers. || We are a close-knit team of nerds and creatives passionate about producing exceptional quality work. While our nerds are busy developing cost-effective web and mobile applications for your business problems, the creatives thrive on designing the perfect marketing collateral and other branding for our customers. | We are a close-knit team of nerds and creatives passionate about producing exceptional quality work. While our nerds are busy developing cost-effective web and mobile applications for your business problems, the creatives thrive on designing the perfect marketing collateral and other branding for our customers. || Campus Placement Platform | Campus Placement Platform | Naturenama - Travel Portal | Naturenama - Travel Portal | Custom Bottle Label Printing E-Commerce | Custom Bottle Label Printing E-Commerce | https://litfassdrinks.com/ | https://litfassdrinks.com/ | Show all 7 media || Campus Placement Platform | Campus Placement Platform || Naturenama - Travel Portal | Naturenama - Travel Portal || Custom Bottle Label Printing E-Commerce | Custom Bottle Label Printing E-Commerce | https://litfassdrinks.com/ | https://litfassdrinks.com/ || Co-founder | Co-founder | Unstockify | Unstockify | Mar 2014 - Dec 2016 · 2 yrs 10 mos | Mar 2014 to Dec 2016 · 2 yrs 10 mos | Mumbai Metropolitan Region | Mumbai Metropolitan Region | Unstockify is a revolutionary central marketplace for buying and selling of surplus, excess or unsold building materials inventory, which are brand new (not used), and come with Manufacturer's warranty wherever applicable. |   | Unstockify aims to help manufacturers, distributors, importers, vendors or any supplier, to free up the cash locked in their non-performing inventory so they can purchase fast-moving inventory and become more profitable. At the same time help Builders, contractors & vendors to purchase quality inventory at heavily discounted price. |   | Our All-India reach enables buyers to find variety of popular and hard to find discounted stock-lots hassle free. |   | With certifications from leading agencies and top-of-the-line services, such as quality inspection, insurance and logistics, Unstockify has become the central point for greater business possibilities. | Unstockify is a revolutionary central marketplace for buying and selling of surplus, excess or unsold building materials inventory, which are brand new (not used), and come with Manufacturer's warranty wherever applicable. Unstockify aims to help manufacturers, distributors, importers, vendors or any supplier, to free up the cash locked in their non-performing inventory so they can purchase fast-moving inventory and become more profitable. At the same time help Builders, contractors & vendors to purchase quality inventory at heavily discounted price. Our All-India reach enables buyers to find variety of popular and hard to find discounted stock-lots hassle free. With certifications from leading agencies and top-of-the-line services, such as quality inspection, insurance and logistics, Unstockify has become the central point for greater business possibilities. || Unstockify is a revolutionary central marketplace for buying and selling of surplus, excess or unsold building materials inventory, which are brand new (not used), and come with Manufacturer's warranty wherever applicable. |   | Unstockify aims to help manufacturers, distributors, importers, vendors or any supplier, to free up the cash locked in their non-performing inventory so they can purchase fast-moving inventory and become more profitable. At the same time help Builders, contractors & vendors to purchase quality inventory at heavily discounted price. |   | Our All-India reach enables buyers to find variety of popular and hard to find discounted stock-lots hassle free. |   | With certifications from leading agencies and top-of-the-line services, such as quality inspection, insurance and logistics, Unstockify has become the central point for greater business possibilities. | Unstockify is a revolutionary central marketplace for buying and selling of surplus, excess or unsold building materials inventory, which are brand new (not used), and come with Manufacturer's warranty wherever applicable. Unstockify aims to help manufacturers, distributors, importers, vendors or any supplier, to free up the cash locked in their non-performing inventory so they can purchase fast-moving inventory and become more profitable. At the same time help Builders, contractors & vendors to purchase quality inventory at heavily discounted price. Our All-India reach enables buyers to find variety of popular and hard to find discounted stock-lots hassle free. With certifications from leading agencies and top-of-the-line services, such as quality inspection, insurance and logistics, Unstockify has become the central point for greater business possibilities. || Unstockify is a revolutionary central marketplace for buying and selling of surplus, excess or unsold building materials inventory, which are brand new (not used), and come with Manufacturer's warranty wherever applicable. |   | Unstockify aims to help manufacturers, distributors, importers, vendors or any supplier, to free up the cash locked in their non-performing inventory so they can purchase fast-moving inventory and become more profitable. At the same time help Builders, contractors & vendors to purchase quality inventory at heavily discounted price. |   | Our All-India reach enables buyers to find variety of popular and hard to find discounted stock-lots hassle free. |   | With certifications from leading agencies and top-of-the-line services, such as quality inspection, insurance and logistics, Unstockify has become the central point for greater business possibilities. | Unstockify is a revolutionary central marketplace for buying and selling of surplus, excess or unsold building materials inventory, which are brand new (not used), and come with Manufacturer's warranty wherever applicable. Unstockify aims to help manufacturers, distributors, importers, vendors or any supplier, to free up the cash locked in their non-performing inventory so they can purchase fast-moving inventory and become more profitable. At the same time help Builders, contractors & vendors to purchase quality inventory at heavily discounted price. Our All-India reach enables buyers to find variety of popular and hard to find discounted stock-lots hassle free. With certifications from leading agencies and top-of-the-line services, such as quality inspection, insurance and logistics, Unstockify has become the central point for greater business possibilities. || Co-Founder | Co-Founder | Rouse Digital | Rouse Digital | Jan 2013 - Mar 2014 · 1 yr 3 mos | Jan 2013 to Mar 2014 · 1 yr 3 mos | Set the tone, best practices, strategy for technical operations - be it coding, architecture, scaling & security. | Set the tone, best practices, strategy for technical operations - be it coding, architecture, scaling & security. || Set the tone, best practices, strategy for technical operations - be it coding, architecture, scaling & security. | Set the tone, best practices, strategy for technical operations - be it coding, architecture, scaling & security. || Set the tone, best practices, strategy for technical operations - be it coding, architecture, scaling & security. | Set the tone, best practices, strategy for technical operations - be it coding, architecture, scaling & security. || Co-founder | Co-founder | Co-founder | The Purple Cow | The Purple Cow | Aug 2011 - Sep 2012 · 1 yr 2 mos | Aug 2011 to Sep 2012 · 1 yr 2 mos | Mumbai Metropolitan Region | Mumbai Metropolitan Region | Marketing solutions and service providers, market research and brand development. | Marketing solutions and service providers, market research and brand development. || Marketing solutions and service providers, market research and brand development. | Marketing solutions and service providers, market research and brand development. || Marketing solutions and service providers, market research and brand development. | Marketing solutions and service providers, market research and brand development. || Enova Financial | Enova Financial | 1 yr 9 mos | 1 yr 9 mos | Independent Consultant | Independent Consultant | Aug 2011 - Feb 2012 · 7 mos | Aug 2011 to Feb 2012 · 7 mos | Sr Software Engineer | Sr Software Engineer | Jan 2011 - Aug 2011 · 8 mos | Jan 2011 to Aug 2011 · 8 mos | Greater Chicago Area | Greater Chicago Area | Software Engineer | Software Engineer | Jun 2010 - Dec 2010 · 7 mos | Jun 2010 to Dec 2010 · 7 mos | Greater Chicago Area | Greater Chicago Area || Independent Consultant | Independent Consultant | Aug 2011 - Feb 2012 · 7 mos | Aug 2011 to Feb 2012 · 7 mos | Sr Software Engineer | Sr Software Engineer | Jan 2011 - Aug 2011 · 8 mos | Jan 2011 to Aug 2011 · 8 mos | Greater Chicago Area | Greater Chicago Area | Software Engineer | Software Engineer | Jun 2010 - Dec 2010 · 7 mos | Jun 2010 to Dec 2010 · 7 mos | Greater Chicago Area | Greater Chicago Area || Independent Consultant | Independent Consultant | Aug 2011 - Feb 2012 · 7 mos | Aug 2011 to Feb 2012 · 7 mos || Sr Software Engineer | Sr Software Engineer | Jan 2011 - Aug 2011 · 8 mos | Jan 2011 to Aug 2011 · 8 mos | Greater Chicago Area | Greater Chicago Area || Software Engineer | Software Engineer | Jun 2010 - Dec 2010 · 7 mos | Jun 2010 to Dec 2010 · 7 mos | Greater Chicago Area | Greater Chicago Area || Research Assistant | Research Assistant | Research Assistant | Parallel Data Lab, CyLab | Parallel Data Lab, CyLab | May 2009 - Dec 2009 · 8 mos | May 2009 to Dec 2009 · 8 mos | Greater Pittsburgh Region | Greater Pittsburgh Region || Intern | Intern | Intern | UPMC Radiology Informatics | UPMC Radiology Informatics | Jun 2009 - Aug 2009 · 3 mos | Jun 2009 to Aug 2009 · 3 mos | Greater Pittsburgh Region | Greater Pittsburgh Region | Worked as Database Analyst Intern.  | Evaluated and improved various database performance metrics, best practices for database auto-resizing, failure management and security for current database design in MS SQL Server 2005. | Worked as Database Analyst Intern. Evaluated and improved various database performance metrics, best practices for database auto-resizing, failure management and security for current database design in MS SQL Server 2005. || Worked as Database Analyst Intern.  | Evaluated and improved various database performance metrics, best practices for database auto-resizing, failure management and security for current database design in MS SQL Server 2005. | Worked as Database Analyst Intern. Evaluated and improved various database performance metrics, best practices for database auto-resizing, failure management and security for current database design in MS SQL Server 2005. || Worked as Database Analyst Intern.  | Evaluated and improved various database performance metrics, best practices for database auto-resizing, failure management and security for current database design in MS SQL Server 2005. | Worked as Database Analyst Intern. Evaluated and improved various database performance metrics, best practices for database auto-resizing, failure management and security for current database design in MS SQL Server 2005. || Web Developer | Web Developer | Branding Brand | Branding Brand | Jun 2009 - Aug 2009 · 3 mos | Jun 2009 to Aug 2009 · 3 mos | Greater Pittsburgh Region | Greater Pittsburgh Region || ,N/A,N/A,N/A,N/A,N/A
